Date,Open,High,Low,Close,Volume
2022-09-20 22:29:19.857916,353.11827929838023,353.8023279694948,347.73247445489426,353.1947552883003,104312696
2022-09-21 22:29:19.857916,348.5310172920589,353.0130912613149,349.3108796720399,351.428200121326,116698460
2022-09-22 22:29:19.857916,347.60309305888984,351.3107093080422,344.0265712120482,348.20244635490343,106411070
2022-09-23 22:29:19.857916,351.3192748001315,355.68860881,346.3073778000376,351.419684034215,81154708
2022-09-24 22:29:19.857916,351.49195169974206,359.6439106629409,356.3882088000323,356.733537881802,72413805
2022-09-25 22:29:19.857916,359.32486066094185,362.74146800896534,360.5110367253487,361.5487947124902,141832401
2022-09-26 22:29:19.857916,354.5832088539794,361.22452460402025,354.84410185712085,357.51156333148424,131828695
2022-09-27 22:29:19.857916,354.1306401404037,357.2636605954581,352.7591043787677,356.12435768733536,98788334
2022-09-28 22:29:19.857916,357.37825827048016,360.84366835499117,355.63893896544675,357.93953107946044,61679241
2022-09-29 22:29:19.857916,359.45887198178923,363.9070360663342,362.7718961424336,362.97611295017947,59571226
2022-09-30 22:29:19.857916,359.9948870508465,362.58206742834915,357.6527910217898,360.73909799606025,68448395
2022-10-01 22:29:19.857916,359.1913409565125,362.09902632454896,358.46460421234195,359.96965934784834,142370182
2022-10-02 22:29:19.857916,354.49059940689034,357.53350938859575,353.85186528537776,354.5968407129254,97177360
2022-10-03 22:29:19.857916,346.32752606279206,352.8898932154198,348.54031062192126,348.7746638276293,133489216
2022-10-04 22:29:19.857916,350.8032107070858,357.8224917419107,351.79544160812725,352.99614917470757,128494911
2022-10-05 22:29:19.857916,358.6848509776765,362.4208946232228,359.3312468372812,359.9362055526689,70005625
2022-10-06 22:29:19.857916,357.09651679067696,363.0075961916856,356.6450943555437,359.7350111798745,91782385
2022-10-07 22:29:19.857916,364.50557062965044,366.30035044051755,364.7732942395423,364.91153190444174,105230489
2022-10-08 22:29:19.857916,365.2784911359919,367.32839042202454,363.6575022880339,366.8785682647872,125433742
2022-10-09 22:29:19.857916,363.6847765776381,368.1112811704429,363.5685780981663,363.8118257268688,86568562
2022-10-10 22:29:19.857916,363.3027837201498,367.3516472107185,364.3357161650534,365.7776599895181,107924091
2022-10-11 22:29:19.857916,372.71209574678164,375.10766359988463,366.00855418860664,373.6266990569552,80076989
2022-10-12 22:29:19.857916,373.52077833388955,377.49461428185685,373.48674194525756,373.6064250965127,135997358
2022-10-13 22:29:19.857916,381.4724541410732,384.9099700610973,377.37578091190517,381.58849961068995,141861598
2022-10-14 22:29:19.857916,366.9517685609378,369.7451481363042,368.24608969331763,368.6486303253484,62277440
2022-10-15 22:29:19.857916,368.42322041436256,373.37089674302933,371.3589228454181,372.91699908233176,108637178
2022-10-16 22:29:19.857916,372.29769006909925,377.6984582652073,368.49099882017225,373.5110906586298,56620661
2022-10-17 22:29:19.857916,371.7523427568488,373.9489578666829,370.4065529415916,372.17491014140774,59929464
2022-10-18 22:29:19.857916,370.39241234633874,374.9645412544203,368.0452863371215,372.7925702591925,131805906
2022-10-19 22:29:19.857916,362.0297770262829,363.59975297482634,360.5630708870023,363.01358192129527,133418136
2022-10-20 22:29:19.857916,358.32097330513113,363.4299268329505,357.93228259951593,362.0740787172149,128951992
2022-10-21 22:29:19.857916,362.77907491794855,366.3865133270399,362.7100314853584,364.01849780988084,147780767
2022-10-22 22:29:19.857916,370.2960994910444,371.5879592251373,370.79396281216265,371.56682426869565,73144254
2022-10-23 22:29:19.857916,366.75499609425395,369.78115814813873,368.92542905253435,369.1343294124347,74349707
2022-10-24 22:29:19.857916,364.0020268536495,366.36629127991193,363.18322426185296,365.25071763307596,136421324
2022-10-25 22:29:19.857916,362.5317379349488,365.08617351530154,360.8498858034013,362.9007886502605,147216512
2022-10-26 22:29:19.857916,366.4271661448017,368.59522948622697,366.81546771737777,367.6366554738781,112760370
2022-10-27 22:29:19.857916,365.0281351430856,374.4001190627606,369.3964561984356,369.43926725728375,117577027
2022-10-28 22:29:19.857916,365.1551900797815,367.3689841720731,366.5005286009994,366.94932247355575,126337284
2022-10-29 22:29:19.857916,367.1247657916723,372.66287051896313,369.381034350106,369.67451587422977,101101656
2022-10-30 22:29:19.857916,369.0157158733982,374.48942563153764,369.0107425304095,370.31875985607724,115589333
2022-10-31 22:29:19.857916,373.04546970299924,375.79412536173015,372.78932251492364,375.3208410438489,138384987
2022-11-01 22:29:19.857916,371.5664487416743,375.26153676648255,370.79152946261644,371.96943180956936,120108966
2022-11-02 22:29:19.857916,370.4769346812288,374.9207520942834,369.12922074116005,370.4899773116877,79097750
2022-11-03 22:29:19.857916,367.4907040020104,370.9064070035113,363.94162328089476,368.6882927811342,80573747
2022-11-04 22:29:19.857916,360.1928932981446,365.10527227882153,361.37889117808373,361.5295742755808,97906429
2022-11-05 22:29:19.857916,361.70068429845395,366.01907938201987,361.73050925200613,363.16903189601095,143319342
2022-11-06 22:29:19.857916,364.46917337919047,365.3621786581808,362.44634090830624,364.6331644920176,108018554
2022-11-07 22:29:19.857916,363.9030272011067,369.41568969000696,362.74053568763577,364.81758801033715,52378772
2022-11-08 22:29:19.857916,360.8918639342751,364.3923505327324,361.8263907539027,363.8035085785686,113806568
2022-11-09 22:29:19.857916,355.4764980237743,357.790611130129,355.16320907757296,356.88551110342377,92291777
2022-11-10 22:29:19.857916,353.3630273499532,355.46774941344,353.33189902503017,354.9411407247042,103153210
2022-11-11 22:29:19.857916,353.21877112131887,358.91780512761983,350.284781212405,353.3864243771776,133044102
2022-11-12 22:29:19.857916,346.7129759757697,352.20484781023634,348.3115139443019,349.53389426617673,139626672
2022-11-13 22:29:19.857916,348.06679635103495,349.0785552354001,346.1624350020728,348.88632194295394,83401359
2022-11-14 22:29:19.857916,349.3432566417867,352.6743051906854,350.69499303464005,351.06543246213386,99922192
2022-11-15 22:29:19.857916,357.84847826304326,367.2436016665935,360.28236087180636,360.65521820329366,143723987
2022-11-16 22:29:19.857916,360.29115695748203,362.1733354289997,361.0528108131062,361.6869635025601,85066617
2022-11-17 22:29:19.857916,362.2474836490242,363.56271800091804,360.89373759747474,363.1335716912812,145039318
2022-11-18 22:29:19.857916,361.9612124127591,365.4690343131062,361.94346489719635,362.9201983475576,71040202
2022-11-19 22:29:19.857916,352.89204741588804,355.5637712588819,346.65772222322664,353.4851985061696,86923169
2022-11-20 22:29:19.857916,352.5851157734956,355.2591993204572,350.9548114350388,353.51148536403076,110015385
2022-11-21 22:29:19.857916,353.5769081175807,356.37131416894886,352.41718754275314,353.9714926488431,78665409
2022-11-22 22:29:19.857916,365.823942099491,372.1705658577467,364.8589564169422,366.44655944637674,130351550
2022-11-23 22:29:19.857916,362.24369610842564,366.82276912876256,363.03574989661246,365.6436108575784,139211990
2022-11-24 22:29:19.857916,365.1671174998839,370.31509927997934,367.27760239324874,367.31020380435365,55363240
2022-11-25 22:29:19.857916,366.9142300084046,371.47586477350796,366.88344375271356,367.29550119093466,117768161
2022-11-26 22:29:19.857916,359.72834607640925,363.7426145448376,352.85644657276396,361.61096723794424,100106235
2022-11-27 22:29:19.857916,365.41888973857147,368.7719600140317,366.9315000985769,367.48393754562653,147473358
2022-11-28 22:29:19.857916,370.606604844274,372.54137788932553,368.01192275571356,371.4024589441676,56985481
2022-11-29 22:29:19.857916,371.8978622150239,377.18483115477244,374.697442762007,375.5164749144901,124335324
2022-11-30 22:29:19.857916,370.6923020848389,371.5185747562845,364.90447376298454,371.12839387562366,109883192
2022-12-01 22:29:19.857916,376.60595380817324,383.3084302428904,378.0253513175986,378.3012216654114,55506774
2022-12-02 22:29:19.857916,370.14664480937114,374.27849660393287,371.4027467396718,371.45082258655725,126086778
2022-12-03 22:29:19.857916,372.364698215981,379.3883006627953,372.16016314183014,374.54396429066577,122346128
2022-12-04 22:29:19.857916,384.0855748385675,386.6211831182991,382.7342319065394,385.6550986548229,136120049
2022-12-05 22:29:19.857916,380.12025706709665,384.83756959156193,379.3505644075535,380.8612732642767,100524451
2022-12-06 22:29:19.857916,375.37750681301276,382.4090858798627,377.7367988074802,378.18864085137005,127157320
2022-12-07 22:29:19.857916,378.8145172440163,380.6034665154094,376.5473914200835,378.8457539119155,94855075
2022-12-08 22:29:19.857916,374.68267752886845,378.6975422842846,373.10304421201863,376.48723187644174,69230255
2022-12-09 22:29:19.857916,367.0772585959245,373.1385725319909,367.96308661807643,368.8927709562183,106291424
2022-12-10 22:29:19.857916,366.3558742180721,370.0500441925885,365.57368541956583,369.39444206535563,90906614
2022-12-11 22:29:19.857916,363.22019555477715,367.2701950976203,362.9978990301168,364.24177973183237,96937182
2022-12-12 22:29:19.857916,364.7074369488674,369.303422435896,363.78307624041776,366.7685981201155,78462405
2022-12-13 22:29:19.857916,361.01466407634945,366.8273810654289,360.6812836251829,362.3303331840537,139317449
2022-12-14 22:29:19.857916,368.52981099011544,370.5143957372535,364.83457114644915,370.23886144424864,97039823
2022-12-15 22:29:19.857916,364.2975834168841,366.7437572040063,362.5766872692647,366.4814512176747,89707715
2022-12-16 22:29:19.857916,363.2495048700805,366.674958754417,359.47094442306076,365.0299998717535,140018549
2022-12-17 22:29:19.857916,368.912763514122,372.10522590780255,368.88178153765887,369.25644219370906,131282965
2022-12-18 22:29:19.857916,362.15447440667697,363.439222390464,363.21388345877324,363.26097684664654,74998095
2022-12-19 22:29:19.857916,362.20594354352477,370.12364269915724,363.90115483450256,364.55713275477444,99790835
2022-12-20 22:29:19.857916,369.4615630767406,371.9244069948997,369.91274121559076,371.2517027612938,81474949
2022-12-21 22:29:19.857916,362.17868638708813,364.4124223416156,362.77122492711857,363.3731428235949,90759705
2022-12-22 22:29:19.857916,362.55847234291525,369.28987042867215,363.35263711974187,364.4551683513637,54528458
2022-12-23 22:29:19.857916,364.98702597351473,366.7014171186615,362.7921458797785,365.913438557713,83012055
2022-12-24 22:29:19.857916,367.2471335387863,370.9905699879402,364.1162628407519,369.98140915170677,80900994
2022-12-25 22:29:19.857916,362.2591634070902,366.83642622126797,362.84869351532916,363.95551183242355,138213299
2022-12-26 22:29:19.857916,355.0470383725724,358.89953587431,356.87065862028624,357.5120850021094,62779593
2022-12-27 22:29:19.857916,359.17604918994215,363.818756430199,357.526720751469,360.2806490653012,65255164
2022-12-28 22:29:19.857916,360.67316679928234,362.44119182580744,356.73091977127245,361.92442866657433,63979901
2022-12-29 22:29:19.857916,361.9422055165518,365.3503426685981,361.4295195127247,363.3357491534109,134663230
2022-12-30 22:29:19.857916,364.06279330183355,369.81094051416653,365.1029683749812,365.22684643600303,145592256
2022-12-31 22:29:19.857916,361.4646945365507,364.64809096545997,360.3175127726909,361.9855790632178,66010986
2023-01-01 22:29:19.857916,362.2280200717446,365.5882437470645,361.5318494177244,363.30570378413006,133803897
2023-01-02 22:29:19.857916,362.9128130175783,365.1101803695762,359.39020324231745,364.9299223857307,105804235
2023-01-03 22:29:19.857916,357.59177014736093,362.68195754697643,360.2310579499565,361.5170215307061,109491725
2023-01-04 22:29:19.857916,370.30545022693775,374.7532650236556,367.916428653756,371.00475032153713,97914328
2023-01-05 22:29:19.857916,370.40316561847914,377.5311033536422,372.5220857808478,373.53277116120324,119430855
2023-01-06 22:29:19.857916,367.5444215114146,368.7834278919481,365.1958070059203,367.73510991029724,122571626
2023-01-07 22:29:19.857916,370.6498377564091,373.4944404348423,368.3997175600654,371.1767341885736,135562179
2023-01-08 22:29:19.857916,365.1038965216678,367.59964142872263,365.46985738447506,366.46218207254424,68867867
2023-01-09 22:29:19.857916,369.9523703273841,374.24712785331616,369.0259788854131,370.5564613263638,95658566
2023-01-10 22:29:19.857916,375.84939988381376,378.29921831667116,376.059927187518,376.50829545650794,97428722
2023-01-11 22:29:19.857916,371.09999869128006,379.73465320226495,370.2514894710003,372.56374009985666,143049144
2023-01-12 22:29:19.857916,376.86936092301727,378.7761392162589,370.39433638598786,377.5394769811855,92836195
2023-01-13 22:29:19.857916,379.12992593660965,382.50265904702746,377.28052952800294,379.7622378509752,57123801
2023-01-14 22:29:19.857916,383.0928597064378,385.64428459490455,380.55187498688986,384.0313948860549,137667956
2023-01-15 22:29:19.857916,390.60307178801764,394.9587747778636,392.1563174374683,393.6742160344319,51897465
2023-01-16 22:29:19.857916,391.0925543295508,393.44611159514824,389.52852737161635,392.6061316895248,72475701
2023-01-17 22:29:19.857916,387.77136951481725,392.83339931150385,388.8093130539871,388.99630710284447,71442986
2023-01-18 22:29:19.857916,382.6742249326711,386.25347415469747,384.3860814440453,384.7075911898241,127568041
2023-01-19 22:29:19.857916,380.29923505275576,383.290241430208,377.55185777601037,380.78739600010414,80548432
2023-01-20 22:29:19.857916,380.4821291128856,387.11303388828225,380.0348600984288,380.56074368814086,110036717
2023-01-21 22:29:19.857916,382.1563662285279,384.1368814223949,381.22740699217394,382.42535979733134,58536341
2023-01-22 22:29:19.857916,383.2999500959516,385.7096149367505,382.88648984403443,383.96767002908865,129526723
2023-01-23 22:29:19.857916,385.3997089457136,390.0965982515418,386.7495789492231,388.26244250937594,142569665
2023-01-24 22:29:19.857916,386.3227747485271,388.7651408237135,387.6134140134604,388.48630820387274,103055654
2023-01-25 22:29:19.857916,393.2883964379037,396.6313405908318,394.3918088469564,395.91283482476655,51119816
2023-01-26 22:29:19.857916,393.5042669130719,398.0989082202738,393.20670501373746,394.748406893684,111448594
2023-01-27 22:29:19.857916,405.8502423226685,409.0673574709715,404.9112547677577,408.50810896173937,116400143
2023-01-28 22:29:19.857916,411.0216848942932,413.9901971523972,406.4409768181163,411.7953019356716,55168949
2023-01-29 22:29:19.857916,405.4864095383255,413.33969244416477,407.6280192948396,407.66837038869744,104302831
2023-01-30 22:29:19.857916,398.44822324209747,402.62068912805967,401.7982049661145,402.472764133499,87526801
2023-01-31 22:29:19.857916,402.9965633526083,407.3505014727289,402.25760620046486,405.04398244482223,138436118
2023-02-01 22:29:19.857916,403.58690756201673,405.9102042756345,395.27855104631686,404.0855247533002,66772468
2023-02-02 22:29:19.857916,405.72420651069837,408.9037303421015,404.5943993621992,407.8143834588679,148390612
2023-02-03 22:29:19.857916,410.049652150649,411.2727577902724,409.0528840400246,410.33942781684283,119579814
2023-02-04 22:29:19.857916,410.0863334020958,415.8030873649542,408.88662897980754,410.1341394886657,58789784
2023-02-05 22:29:19.857916,405.35619866200346,412.10485246481284,404.2583882361981,406.0590271334309,51043423
2023-02-06 22:29:19.857916,395.51682052744457,402.51558062787643,395.7698510794618,398.6436472451088,110573085
2023-02-07 22:29:19.857916,394.9330713879969,397.7615146683189,391.14710319657314,396.5699287198809,58315308
2023-02-08 22:29:19.857916,397.9460434772493,404.31758814797314,399.4923059602234,401.01077892660555,102849274
2023-02-09 22:29:19.857916,401.24037563488304,403.28278872377444,399.0720114824638,402.24010388236377,54609635
2023-02-10 22:29:19.857916,393.3716538743072,396.4303593221543,395.39943084854576,396.1702662239111,113819058
2023-02-11 22:29:19.857916,396.4597285022914,398.2620339339639,396.27152997073256,397.19502708827423,136685025
2023-02-12 22:29:19.857916,395.08041720672236,399.8552024106079,393.07579209750816,399.2804702220256,69880139
2023-02-13 22:29:19.857916,393.76902324246504,396.5387622440449,390.82662284085427,395.02003927612714,113658241
2023-02-14 22:29:19.857916,394.1770580749841,400.2894381391375,392.3397915252864,395.94752104096204,59254404
2023-02-15 22:29:19.857916,395.21270895699513,398.10173048368523,395.85767775966,396.39742086829926,78119485
2023-02-16 22:29:19.857916,390.5943302223422,393.9903921109832,388.3279340085649,390.84142561425335,90170675
2023-02-17 22:29:19.857916,388.88090378360147,396.8769072092394,392.48323450119426,392.78921865110203,86692309
2023-02-18 22:29:19.857916,394.74050410952657,400.6738412085153,393.22469962767144,395.7519975180504,54448388
2023-02-19 22:29:19.857916,399.2082947949208,410.78228017257027,399.07349163083,401.326109969034,141256643
2023-02-20 22:29:19.857916,403.79064965939057,410.12445856403457,404.7906833829989,406.75397646431577,144386428
2023-02-21 22:29:19.857916,396.09931147857594,400.7531318990884,397.1083149624184,400.02448585963754,64823516
2023-02-22 22:29:19.857916,395.4868255514735,401.74051300473616,395.4543029890333,395.4942168951692,83203861
2023-02-23 22:29:19.857916,396.205323395503,399.8876969354573,396.4287833963602,398.2282494663197,78473481
2023-02-24 22:29:19.857916,398.27308362492624,402.60063635048834,396.27967447091646,400.956035455988,51594575
2023-02-25 22:29:19.857916,402.2051616575487,409.4604675071003,401.2320103182072,403.6901301226254,89700092
2023-02-26 22:29:19.857916,422.1420321402705,425.436488721062,421.8409753636743,423.11264381100625,118841193
2023-02-27 22:29:19.857916,423.66420357326984,431.1935017134811,423.22860470098743,426.1259525995793,135281074
2023-02-28 22:29:19.857916,428.5926084781725,433.37642825769706,430.34691601569966,431.9626370355895,71291273
2023-03-01 22:29:19.857916,435.7657403678141,442.8179654018142,435.49122565230846,436.8915020881628,135432637
2023-03-02 22:29:19.857916,438.5476858727949,442.5606129433209,435.8583612838517,440.30731457979897,107730160
2023-03-03 22:29:19.857916,434.91570236830563,445.0850737304735,436.4367774018891,438.8898245917045,140971012
2023-03-04 22:29:19.857916,441.7815851336541,442.9288996728275,439.44203585885896,442.843526929278,145360377
2023-03-05 22:29:19.857916,438.4679815293545,445.371692551266,437.90082005603364,439.1382570916974,138854981
2023-03-06 22:29:19.857916,437.4283446241254,439.07391370671456,435.89692779811594,438.1130202931046,146524478
2023-03-07 22:29:19.857916,432.7367379476368,440.77519325647995,430.96404402646607,435.84505878906634,113649207
2023-03-08 22:29:19.857916,434.70533376800074,437.4952293954126,430.3455150293967,436.4132857211052,50029882
2023-03-09 22:29:19.857916,447.31570378885607,450.7359156044747,444.3878125964922,448.1454347895799,86229950
2023-03-10 22:29:19.857916,438.04138800149224,439.0615755285457,436.63090679716845,438.9679650617284,145217006
2023-03-11 22:29:19.857916,442.4710929114213,442.61217286484157,441.7408580587474,442.55812224870823,59675864
2023-03-12 22:29:19.857916,433.5371200988302,436.07129016539744,433.4010038584033,434.6533991278672,148150586
2023-03-13 22:29:19.857916,427.39347587863864,436.55317112386973,428.8793384697068,432.45259603402724,62757810
2023-03-14 22:29:19.857916,437.4629903358317,439.8339070755133,435.60039017399106,438.0562052539713,118507569
2023-03-15 22:29:19.857916,438.05381771472224,446.6496364793641,435.26014123260853,438.5364615845558,98540668
2023-03-16 22:29:19.857916,431.0045657627775,435.19624758710796,431.6628780173957,433.3065939300165,89766147
2023-03-17 22:29:19.857916,429.1162849832008,431.3537531461785,425.8813444063181,429.8889316188239,90358759
2023-03-18 22:29:19.857916,433.0368341566323,435.34575707681824,431.27336692066103,433.44577659860454,138703610
2023-03-19 22:29:19.857916,426.4418482784951,430.0206922331567,426.0805244027588,429.9527996751261,73711279
2023-03-20 22:29:19.857916,428.04790940771346,435.41063801971205,423.43022193755115,431.1939488581432,100888479
2023-03-21 22:29:19.857916,430.64905315453314,434.5356436702205,427.98148849749884,431.5806642927695,109368823
2023-03-22 22:29:19.857916,428.1798433667142,429.0775588184898,426.3847597346052,428.4815187898476,131818290
2023-03-23 22:29:19.857916,439.2122003403647,439.59729749717513,438.13069174020086,439.3600954715815,92772387
2023-03-24 22:29:19.857916,441.78522786595954,444.425919147186,440.33847068670667,442.6885468182788,55132869
2023-03-25 22:29:19.857916,432.3316401520417,434.1641914886339,428.3102214664042,432.72169012009795,142964205
2023-03-26 22:29:19.857916,432.2962537912772,435.9013219205302,430.02450860195665,433.81281792905236,58762127
2023-03-27 22:29:19.857916,428.4015111704426,432.21581955892526,428.3351173708182,430.6627418403176,91036858
2023-03-28 22:29:19.857916,433.8383423016054,435.3480384814932,434.8468726124017,435.08376474940593,98705554
2023-03-29 22:29:19.857916,430.02095812390604,437.7898270565913,429.3567734927346,431.28001729234967,57111905
2023-03-30 22:29:19.857916,429.2565598008024,435.13623923077415,428.88802828838215,430.8651913201224,147312216
2023-03-31 22:29:19.857916,431.7582730886067,439.1045121448559,430.4683000953582,433.5489839501319,111762654
2023-04-01 22:29:19.857916,436.7734606977591,440.3873851504856,436.23788353235375,438.0366161560898,63859696
2023-04-02 22:29:19.857916,431.68765987984216,434.22991953980045,427.3376274369355,432.1939903559181,102362536
2023-04-03 22:29:19.857916,429.0396523865957,431.6350529950485,429.4328605234546,430.6803404118206,51037904
2023-04-04 22:29:19.857916,428.3972449617156,430.80793922551635,424.8137799601025,428.464470091123,55634222
2023-04-05 22:29:19.857916,424.4471983390794,426.1360805856643,421.2665506227467,425.3566801633617,133490406
2023-04-06 22:29:19.857916,433.30994831209927,439.1384219361634,432.5273388930564,434.3428075998744,133763253
2023-04-07 22:29:19.857916,436.13363922293024,438.9329577656408,433.79531689072974,436.52657238978645,140274486
2023-04-08 22:29:19.857916,429.96928999145774,432.96767938887933,425.6598062035531,430.3810088532184,111930813
2023-04-09 22:29:19.857916,433.636018130519,439.3778559909774,433.7591107914083,435.1291748235995,127080924
2023-04-10 22:29:19.857916,445.5452637175383,449.3522732534285,441.410335604276,445.8988120437699,81326650
2023-04-11 22:29:19.857916,448.1227579839054,459.73723056008913,448.4653580821035,451.2199945816329,65176259
2023-04-12 22:29:19.857916,442.79969349268583,446.2101434502183,439.81376758631467,443.78200098697005,141528977
2023-04-13 22:29:19.857916,440.9499358710067,444.389796416903,441.0123188008176,441.519686857746,98927001
2023-04-14 22:29:19.857916,447.50073933379565,449.5639383860315,447.7743782339599,448.0130988387864,125770215
2023-04-15 22:29:19.857916,444.1506128540582,445.2981475346561,442.3571344973089,444.63360774579974,142609426
2023-04-16 22:29:19.857916,446.88803272191774,447.0784619727922,444.92259253539703,447.011561121638,123876278
2023-04-17 22:29:19.857916,450.0847045877198,453.11024425161816,450.20718818673555,451.04358762389194,63315702
2023-04-18 22:29:19.857916,444.81875735284376,447.18206814831416,445.9417863874474,446.5677915011088,106232827
2023-04-19 22:29:19.857916,445.12949050221044,448.72665579434886,445.4910156187099,446.429020955907,64932920
2023-04-20 22:29:19.857916,427.9751387798906,435.2292008529003,427.80784401479485,430.3815404906689,79644421
2023-04-21 22:29:19.857916,423.33436969461843,426.3174015826167,423.7577499259013,425.41845851910466,108585728
2023-04-22 22:29:19.857916,423.3400681548562,427.1117786101101,423.5425739953927,424.31447399724607,124122247
2023-04-23 22:29:19.857916,417.53057168689605,419.47971518941915,414.98807738354964,418.23441432252906,95230048
2023-04-24 22:29:19.857916,425.01533494489956,428.6574289136562,426.1682247319051,426.55532707729446,100528818
2023-04-25 22:29:19.857916,416.9712430940987,428.0074397560162,417.00848989959536,419.5634764225985,89168490
2023-04-26 22:29:19.857916,416.60986856927246,417.8351386031815,415.24519812751083,417.52211022422085,88977876
